Company_ID,Signup_Date,Industry,Country,Company_Size,Employees,Plan,Monthly_Fee,Contract_Type,Acquisition_Channel,Reduction_Target_Pct,Avg_Monthly_Logins,Avg_Reports_Generated,Avg_Data_Completeness_Pct,Initial_CO2_kg,Latest_CO2_kg,Observed_Reduction_Pct,Churn_Status,Churn_Date,Months_Active,Lifetime_Revenue
ECO01520,2025-04-09,Healthcare,USA,Small,44,Professional,99,Annual,Organic Search,20,12.0,4.1,92.3,1714.0,1614.18,5.82,Active,,17,1683
ECO01521,2026-04-03,Professional Services,UK,Small,22,Business,249,Annual,Referral,14,12.2,4.2,97.1,682.77,718.77,-5.27,Active,,5,1245
ECO01522,2025-04-12,Manufacturing,India,Micro,13,Starter,39,Monthly,Organic Search,11,7.2,3.2,90.0,885.78,887.21,-0.16,Churned,2025-07-31,4,156
ECO01523,2025-10-20,Retail,UK,Medium,281,Starter,39,Annual,Organic Search,22,13.5,4.4,96.1,10691.59,9481.4,11.32,Active,,11,429
ECO01524,2025-05-13,Manufacturing,France,Micro,15,Business,249,Annual,Referral,23,12.4,3.9,93.3,1052.33,922.32,12.35,Active,,16,3984
ECO01525,2025-08-25,Healthcare,Australia,Medium,263,Professional,99,Monthly,LinkedIn,19,9.4,3.3,87.1,12779.56,11000.95,13.92,Churned,2026-07-31,12,1188
ECO01526,2025-12-22,Healthcare,Germany,Small,77,Starter,39,Annual,Organic Search,18,7.8,3.1,86.2,3481.25,3063.56,12.0,Active,,9,351
ECO01527,2025-07-06,Healthcare,UK,Medium,162,Starter,39,Monthly,Outbound Sales,9,11.4,3.9,94.1,8407.88,7713.76,8.26,Active,,14,546
ECO01528,2025-07-02,Technology,Canada,Small,33,Professional,99,Annual,Organic Search,21,11.7,3.9,93.3,1025.5,976.42,4.79,Active,,14,1386
ECO01529,2026-05-01,Professional Services,UK,Micro,6,Professional,99,Monthly,Organic Search,17,11.2,3.5,93.1,181.5,174.85,3.66,Active,,4,396
ECO01530,2025-09-26,Manufacturing,USA,Small,68,Starter,39,Monthly,Paid Search,10,10.0,3.0,88.3,4941.84,5067.87,-2.55,Churned,2026-06-30,10,390
ECO01531,2026-03-13,Technology,India,Large,483,Business,249,Monthly,Organic Search,14,10.7,3.3,91.9,12637.31,13728.6,-8.64,Active,,6,1494
ECO01532,2024-02-13,Retail,USA,Micro,19,Starter,39,Monthly,Outbound Sales,19,12.5,4.0,95.4,640.22,637.16,0.48,Active,,31,1209
ECO01533,2024-08-06,Manufacturing,UK,Small,60,Enterprise,699,Monthly,Outbound Sales,17,8.9,2.9,88.4,4153.79,3675.4,11.52,Active,,25,17475
ECO01534,2024-06-27,Technology,India,Medium,163,Enterprise,699,Monthly,Referral,16,11.0,4.1,93.1,4565.46,4203.58,7.93,Active,,27,18873
ECO01535,2024-09-07,Professional Services,India,Small,71,Starter,39,Annual,LinkedIn,11,12.0,3.9,95.3,2298.12,2009.05,12.58,Active,,24,936
ECO01536,2025-01-06,Professional Services,UK,Small,30,Enterprise,699,Annual,LinkedIn,25,12.2,4.2,94.3,831.63,797.25,4.13,Active,,20,13980
ECO01537,2025-06-25,Hospitality,India,Micro,12,Starter,39,Monthly,Referral,11,10.3,3.3,89.0,578.93,489.9,15.38,Active,,15,585
ECO01538,2025-05-21,Professional Services,USA,Micro,10,Professional,99,Annual,Outbound Sales,21,11.3,3.5,93.3,364.16,319.98,12.13,Active,,16,1584
ECO01539,2025-01-07,Retail,France,Medium,244,Starter,39,Monthly,Organic Search,20,10.9,4.2,95.8,7996.87,7553.9,5.54,Active,,20,780
ECO01540,2025-11-09,Education,Australia,Small,38,Starter,39,Monthly,Organic Search,25,11.1,3.7,96.6,1193.49,1072.22,10.16,Active,,10,390
ECO01541,2024-04-25,Technology,UK,Small,30,Starter,39,Monthly,Organic Search,21,10.7,3.7,89.8,954.39,889.34,6.82,Churned,2025-05-31,14,546
ECO01542,2026-06-18,Retail,USA,Micro,5,Professional,99,Monthly,Paid Search,14,7.7,1.7,76.0,181.55,168.04,7.44,Active,,3,297
ECO01543,2026-08-01,Technology,France,Micro,17,Business,249,Annual,Partner,16,10.0,4.0,96.4,534.14,534.14,0.0,Active,,1,249
ECO01544,2024-10-05,Logistics,UK,Medium,293,Professional,99,Annual,Organic Search,18,11.4,4.1,94.3,15549.87,16122.45,-3.68,Churned,2026-06-30,21,2079
ECO01545,2024-11-13,Technology,USA,Micro,10,Starter,39,Monthly,Referral,21,11.5,4.0,95.1,287.21,294.15,-2.42,Active,,22,858
ECO01546,2024-08-09,Hospitality,UK,Small,30,Professional,99,Annual,Organic Search,20,8.4,2.8,85.6,1311.62,1184.33,9.7,Active,,25,2475
ECO01547,2026-03-25,Professional Services,UK,Medium,121,Starter,39,Annual,Outbound Sales,20,10.7,4.3,96.5,3812.67,3989.88,-4.65,Active,,6,234
ECO01548,2025-01-13,Technology,UK,Small,38,Starter,39,Monthly,Outbound Sales,20,9.2,3.2,89.6,1156.45,1030.96,10.85,Churned,2025-12-31,12,468
ECO01549,2024-10-12,Professional Services,UK,Small,53,Business,249,Annual,Referral,13,12.1,4.1,95.5,1541.03,1544.58,-0.23,Active,,23,5727
ECO01550,2025-11-22,Hospitality,India,Small,23,Business,249,Monthly,Organic Search,12,9.0,3.0,86.8,983.39,957.49,2.63,Active,,10,2490
ECO01551,2025-06-11,Healthcare,France,Medium,202,Starter,39,Monthly,Paid Search,14,11.8,3.5,93.7,8626.21,8275.98,4.06,Churned,2026-06-30,13,507
ECO01552,2025-03-06,Education,USA,Small,79,Starter,39,Monthly,Organic Search,14,10.9,4.0,95.2,2414.21,1978.03,18.07,Active,,18,702
ECO01553,2024-03-11,Hospitality,Germany,Small,47,Starter,39,Monthly,Organic Search,23,9.3,4.0,90.8,2212.68,2099.18,5.13,Churned,2024-09-30,7,273
ECO01554,2025-08-07,Hospitality,USA,Micro,9,Professional,99,Annual,Referral,17,11.2,3.7,92.7,387.75,344.89,11.05,Active,,13,1287
ECO01555,2025-10-20,Professional Services,India,Large,353,Enterprise,699,Annual,Referral,15,9.6,3.2,86.6,9214.24,9763.49,-5.96,Churned,2026-07-31,10,6990
ECO01556,2025-03-04,Professional Services,Netherlands,Medium,183,Starter,39,Monthly,Organic Search,25,9.9,3.7,89.3,4894.31,4866.26,0.57,Churned,2025-11-30,9,351
ECO01557,2026-02-18,Professional Services,USA,Small,67,Business,249,Annual,LinkedIn,23,8.6,3.6,88.8,2130.56,2074.88,2.61,Active,,7,1743
ECO01558,2026-05-05,Retail,France,Small,55,Business,249,Monthly,Organic Search,16,8.2,3.0,87.2,2207.3,2159.52,2.16,Active,,4,996
ECO01559,2025-07-05,Manufacturing,USA,Micro,9,Professional,99,Annual,LinkedIn,14,8.4,2.4,83.3,580.73,582.54,-0.31,Active,,14,1386
ECO01560,2026-05-20,Professional Services,UK,Small,42,Business,249,Monthly,Referral,19,6.5,2.2,81.1,1187.37,1215.63,-2.38,Active,,4,996
ECO01561,2026-02-23,Hospitality,France,Small,22,Starter,39,Annual,LinkedIn,18,6.3,2.4,77.9,989.42,875.25,11.54,Active,,7,273
ECO01562,2026-03-05,Technology,India,Small,63,Business,249,Monthly,Referral,8,11.8,4.0,93.2,1844.58,1898.93,-2.95,Churned,2026-06-30,4,996
ECO01563,2024-09-04,Professional Services,UK,Medium,186,Professional,99,Monthly,LinkedIn,20,10.6,3.9,92.0,6110.75,6202.56,-1.5,Active,,24,2376
ECO01564,2025-06-24,Healthcare,Germany,Small,65,Professional,99,Annual,Referral,22,11.0,3.4,93.9,3020.58,2723.92,9.82,Active,,15,1485
ECO01565,2026-04-16,Technology,India,Small,54,Starter,39,Annual,LinkedIn,18,9.2,3.4,91.4,1718.94,1733.66,-0.86,Active,,5,195
ECO01566,2024-07-23,Technology,India,Micro,5,Professional,99,Monthly,LinkedIn,16,6.5,2.4,81.0,152.28,152.27,0.01,Active,,26,2574
ECO01567,2026-08-25,Healthcare,France,Medium,141,Starter,39,Monthly,LinkedIn,18,13.0,2.0,86.6,6151.28,6151.28,0.0,Active,,1,39
ECO01568,2026-05-22,Retail,UK,Micro,12,Starter,39,Annual,Organic Search,26,10.8,4.5,92.1,411.01,410.0,0.25,Active,,4,156
ECO01569,2026-06-14,Logistics,France,Micro,11,Professional,99,Monthly,Referral,11,7.7,3.3,86.1,603.18,637.53,-5.69,Active,,3,297
ECO01570,2025-10-23,Manufacturing,USA,Large,825,Business,249,Monthly,Organic Search,23,9.3,3.6,94.9,54340.74,50626.43,6.84,Churned,2026-06-30,9,2241
ECO01571,2024-06-01,Professional Services,UK,Small,59,Business,249,Annual,Partner,19,10.0,3.2,88.5,1916.02,1825.44,4.73,Active,,27,6723
ECO01572,2024-06-12,Healthcare,Germany,Small,70,Professional,99,Annual,LinkedIn,16,10.3,3.7,93.4,2911.16,2670.25,8.28,Active,,27,2673
ECO01573,2025-01-14,Retail,UK,Small,33,Business,249,Annual,Organic Search,7,13.3,4.0,96.2,1249.12,1186.68,5.0,Churned,2025-03-31,3,747
ECO01574,2024-08-16,Technology,India,Small,39,Starter,39,Annual,Outbound Sales,20,12.3,4.1,94.5,1144.93,1159.09,-1.24,Active,,25,975
ECO01575,2024-03-04,Technology,UK,Micro,17,Starter,39,Annual,Organic Search,17,8.5,2.8,87.0,520.8,488.14,6.27,Churned,2025-09-30,19,741
ECO01576,2026-04-01,Professional Services,Netherlands,Large,1064,Professional,99,Monthly,Outbound Sales,20,7.6,2.8,86.3,36071.48,36474.66,-1.12,Active,,5,495
ECO01577,2026-05-24,Professional Services,Australia,Medium,230,Starter,39,Monthly,Organic Search,17,3.8,1.8,74.6,7054.37,7440.32,-5.47,Active,,4,156
ECO01578,2025-03-20,Manufacturing,Canada,Large,568,Business,249,Annual,LinkedIn,10,5.7,3.7,81.2,42275.07,39902.43,5.61,Churned,2025-05-31,3,747
ECO01579,2024-06-08,Healthcare,Germany ,Small,69,Business,249,Monthly,Outbound Sales,22,10.9,3.3,92.0,3315.7,2963.36,10.63,Churned,2025-09-30,16,3984
ECO01580,2024-01-22,Logistics,India,Micro,12,Professional,99,Monthly,Paid Search,9,12.2,3.7,94.2,564.49,510.61,9.54,Churned,2024-12-31,12,1188
ECO01581,2024-07-07,,UK,Medium,187,Professional,99,Monthly,Referral,30,7.6,2.9,84.8,8001.11,7378.5,7.78,Active,,26,2574
ECO01582,2026-03-17,Professional Services,Canada,Small,42,Business,249,Monthly,Outbound Sales,13,8.3,2.7,84.9,1197.05,1345.87,-12.43,Churned,2026-05-31,3,747
ECO01583,2025-06-25,Technology,Germany,Micro,12,Starter,39,Monthly,Paid Search,13,11.7,3.8,95.9,329.45,295.91,10.18,Active,,15,585
ECO01584,2024-09-09,Technology,UK,Large,590,Enterprise,699,Monthly,Outbound Sales,16,10.8,3.3,90.3,18911.31,15916.96,15.83,Active,,24,16776
ECO01585,2026-01-01,Manufacturing,India,Micro,7,Starter,39,Monthly,LinkedIn,17,9.3,3.3,86.2,487.55,490.74,-0.65,Churned,2026-06-30,6,234
ECO01586,2026-01-13,Manufacturing,USA,Micro,12,Professional,99,Monthly,Partner,29,12.5,4.0,94.0,848.34,793.63,6.45,Active,,8,792
ECO01587,2024-09-15,Professional Services,Germany,Small,49,Starter,39,Monthly,Organic Search,21,10.6,3.6,92.0,1547.18,1345.14,13.06,Active,,24,936
ECO01588,2026-04-06,Hospitality,UK,Medium,184,Starter,39,Annual,LinkedIn,22,11.0,3.6,96.2,8046.04,8359.89,-3.9,Active,,5,195
ECO01589,2025-06-18,Logistics,Germany,Small,45,Enterprise,699,Annual,Outbound Sales,9,8.6,2.9,87.5,2117.31,1847.64,12.74,Active,,15,10485
ECO01590,2025-10-18,Retail,Germany,Small,69,Business,249,Monthly,LinkedIn,22,9.2,2.9,87.2,2516.89,2570.09,-2.11,Churned,2026-07-31,10,2490
ECO01591,2026-03-04,Manufacturing,UK,Large,664,Business,249,Monthly,Organic Search,11,11.8,3.5,92.9,46434.11,46144.26,0.62,Active,,6,1494
ECO01592,2025-12-21,Technology,Germany,Large,888,Business,249,Monthly,Organic Search,23,6.4,2.4,84.6,27102.2,26230.71,3.22,Churned,2026-04-30,5,1245
ECO01593,2026-04-18,Logistics,UK,Small,40,Business,249,Annual,Partner,8,8.8,2.4,88.1,1868.41,1856.94,0.61,Active,,5,1245
ECO01594,2024-12-27,Logistics,USA,Small,29,Starter,39,Monthly,Referral,22,9.5,3.1,90.1,1436.18,1386.94,3.43,Active,,21,819
ECO01595,2025-05-13,Healthcare,Canada,Medium,292,Starter,39,Annual,Organic Search,21,12.2,3.8,96.4,12350.45,11481.65,7.03,Active,,16,624
ECO01596,2026-05-25,Technology,France,Small,60,Starter,39,Annual,LinkedIn,22,8.2,3.2,87.1,1786.04,1681.15,5.87,Active,,4,156
ECO01597,2025-06-06,Manufacturing,France,Medium,286,Enterprise,699,Annual,Organic Search,19,10.1,3.9,90.3,18842.26,17678.95,6.17,Active,,15,10485
ECO01598,2026-02-09,Retail,India,Medium,160,Business,249,Monthly,Partner,15,7.0,2.0,79.0,6249.54,6477.32,-3.64,Active,,7,1743
ECO01599,2024-09-23,Manufacturing,India,Micro,7,Starter,39,Annual,Partner,17,11.6,4.2,95.8,463.9,475.41,-2.48,Churned,2025-06-30,10,390
ECO01600,2026-01-22,Retail,UK,Medium,199,Starter,39,Annual,Outbound Sales,17,11.8,3.1,90.0,7324.54,6765.33,7.63,Active,,8,312
ECO01601,2026-08-20,Hospitality,Germany,Small,36,Starter,39,Monthly,Referral,21,7.0,2.0,83.6,1415.76,1415.76,0.0,Active,,1,39
ECO01602,2026-07-18,Manufacturing,Australia,Small,25,Business,249,Annual,Paid Search,19,10.0,4.5,94.2,1712.64,1614.29,5.74,Active,,2,498
ECO01603,2024-02-03,Retail,Germany,Micro,8,Starter,39,Monthly,Organic Search,12,12.3,3.5,95.2,301.13,279.5,7.18,Churned,2025-07-31,18,702
ECO01604,2026-06-05,Professional Services,France,Medium,271,Professional,99,Monthly,LinkedIn,17,9.0,2.7,79.1,7290.36,7499.45,-2.87,Active,,3,297
ECO01605,2025-11-13,Retail,UK,Micro,8,Starter,39,Monthly,Paid Search,13,11.2,4.1,96.9,325.84,314.74,3.41,Active,,10,390
ECO01606,2024-01-16,Logistics,France,Small,72,Professional,99,Annual,Organic Search,15,11.0,3.9,93.1,3720.36,3761.36,-1.1,Active,,32,3168
ECO01607,2025-05-13,Healthcare,India,Small,64,Enterprise,699,Monthly,LinkedIn,21,13.3,3.8,96.7,3352.33,2883.17,14.0,Churned,2026-04-30,12,8388
ECO01608,2024-08-18,Retail,Germany,Small,34,Starter,39,Monthly,Referral,20,7.0,2.7,86.4,1062.82,1103.58,-3.84,Churned,2025-11-30,16,624
ECO01609,2024-09-15,Manufacturing,India,Small,20,Professional,99,Annual,Paid Search,11,9.2,3.0,87.8,1323.45,1235.41,6.65,Active,,24,2376
ECO01610,2026-02-08,Manufacturing,France,Small,20,Business,249,Monthly,Partner,19,11.2,3.7,95.9,1423.33,1245.5,12.49,Churned,2026-07-31,6,1494
ECO01611,2026-01-04,Hospitality,India,Small,73,Business,249,Annual,LinkedIn,16,11.1,3.5,93.2,3306.97,2997.22,9.37,Active,,8,1992
ECO01612,2024-12-10,Technology,India,Small,70,Professional,99,Annual,Organic Search,28,12.7,4.2,95.1,1756.58,1664.02,5.27,Active,,21,2079
ECO01613,2025-11-20,Manufacturing,Canada,Medium,267,Enterprise,699,Annual,Referral,10,9.3,2.7,88.5,17900.99,17542.35,2.0,Active,,10,6990
ECO01614,2024-10-19,Technology,India,Medium,131,Professional,99,Monthly,Outbound Sales,13,9.4,3.9,90.2,3607.82,3696.99,-2.47,Churned,2025-05-31,8,792
ECO01615,2024-03-13,Hospitality,France,Large,686,Business,249,Annual,Partner,19,11.3,3.8,92.7,29782.43,26315.47,11.64,Active,,30,7470
ECO01616,2025-06-24,Technology,Australia,Medium,178,Starter,39,Annual,Partner,5,12.1,4.2,95.4,4371.97,4532.28,-3.67,Active,,15,585
ECO01617,2025-04-06,Technology,France,Micro,19,Business,249,Annual,Outbound Sales,15,8.6,3.1,86.1,561.93,543.26,3.32,Active,,17,4233
ECO01618,2025-03-14,Technology,Netherlands,Medium,196,Business,249,Annual,Outbound Sales,16,10.8,3.9,93.8,5494.19,4920.14,10.45,Active,,18,4482
ECO01619,2024-10-20,Logistics,Australia,Large,820,Business,249,Annual,Partner,26,10.0,2.9,91.2,37357.16,33717.31,9.74,Active,,23,5727
ECO01620,2024-06-02,Manufacturing,UK,Medium,228,Starter,39,Monthly,Referral,8,8.8,3.0,88.7,16199.74,15355.99,5.21,Churned,2025-10-31,17,663
ECO01621,2024-08-02,Education,UK,Large,952,Business,249,Annual,Outbound Sales,9,7.2,2.7,84.3,28209.62,26141.01,7.33,Active,,25,6225
ECO01622,2024-02-18,Technology,USA,Micro,16,Starter,39,Annual,Paid Search,16,11.7,3.9,93.6,566.97,452.56,20.18,Active,,31,1209
ECO01623,2024-07-04,Healthcare,India,Large,1089,Professional,99,Annual,Outbound Sales,13,12.1,3.7,95.4,45001.83,45339.1,-0.75,Active,,26,2574
ECO01624,2024-08-09,Professional Services,USA,Micro,8,Business,249,Monthly,Organic Search,10,8.7,2.5,85.6,234.92,220.21,6.26,Churned,2026-02-28,19,4731
ECO01625,2024-04-08,Professional Services,UK,Micro,17,Business,249,Annual,Paid Search,9,12.3,3.9,95.2,459.41,521.28,-13.47,Churned,2025-08-31,17,4233
ECO01626,2024-11-22,Retail,India,Small,47,Starter,39,Monthly,Outbound Sales,20,9.2,2.8,89.4,1514.96,1385.23,8.56,Active,,22,858
ECO01627,2025-10-14,Manufacturing,USA,Small,52,Starter,39,Annual,Paid Search,21,8.4,2.5,87.7,3345.84,3075.93,8.07,Active,,11,429
ECO01628,2025-07-27,Retail,Germany,Small,70,Professional,99,Monthly,Referral,16,10.1,3.5,89.7,2426.64,2193.81,9.59,Active,,14,1386
ECO01629,2025-12-25,Technology,USA,Small,70,Starter,39,Monthly,Organic Search,15,6.2,2.1,77.0,1944.41,1868.68,3.89,Active,,9,351
ECO01630,2024-07-03,Healthcare,UK,Micro,17,Starter,39,Monthly,Paid Search,22,10.7,3.6,90.9,833.83,823.58,1.23,Active,,26,1014
ECO01631,2026-03-10,Technology,Germany,Medium,161,Professional,99,Annual,Outbound Sales,22,11.5,3.7,93.2,4611.43,4829.06,-4.72,Active,,6,594
ECO01632,2026-07-01,Manufacturing,UK,Small,69,Starter,39,Annual,Outbound Sales,21,10.0,5.0,94.5,4493.71,4627.31,-2.97,Active,,2,78
ECO01633,2024-10-25,Hospitality,UK,Micro,7,Business,249,Monthly,Partner,12,6.6,2.2,81.3,294.94,277.0,6.08,Active,,23,5727
ECO01634,2024-12-16,Retail,Netherlands,Micro,14,Starter,39,Monthly,Paid Search,19,11.0,3.5,92.5,572.63,537.22,6.18,Active,,21,819
ECO01635,2024-07-05,Healthcare,India,Medium,220,Professional,99,Monthly,Organic Search,19,3.3,1.0,71.2,9222.82,8747.3,5.16,Churned,2026-03-31,21,2079
ECO01636,2026-02-13,Technology,Germany,Small,58,Professional,99,Monthly,Outbound Sales,33,12.3,3.4,93.2,1796.87,1631.3,9.21,Active,,7,693
ECO01637,2024-04-05,Technology,France,Small,42,Starter,39,Monthly,Paid Search,19,8.9,3.3,87.6,1245.14,1277.29,-2.58,Churned,2024-12-31,9,351
ECO01638,2025-10-09,Logistics,India,Medium,217,Professional,99,Annual,Outbound Sales,22,9.0,1.0,80.8,10421.76,11237.81,-7.83,Churned,2025-12-31,3,297
ECO01639,2026-01-05,Professional Services,USA,Micro,15,Starter,39,Annual,LinkedIn,17,10.5,3.6,93.0,500.27,521.33,-4.21,Active,,8,312
ECO01640,2026-07-08,Manufacturing,Canada,Large,840,Enterprise,699,Annual,Partner,23,9.0,3.0,84.2,59679.88,55504.5,7.0,Active,,2,1398
ECO01641,2024-10-19,Retail,Germany,Micro,7,Professional,99,Monthly,Organic Search,13,10.0,3.5,95.3,229.5,234.46,-2.16,Churned,2025-01-31,4,396
ECO01642,2026-07-26,Professional Services,Australia,Small,34,Starter,39,Annual,LinkedIn,14,10.0,3.5,88.6,928.59,941.07,-1.34,Active,,2,78
ECO01643,2025-09-24,Hospitality,Germany,Small,35,Professional,99,Annual,LinkedIn,20,10.9,4.5,95.3,1440.95,1297.61,9.95,Active,,12,1188
ECO01644,2025-03-19,Education,USA,Micro,11,Business,249,Monthly,Outbound Sales,25,11.5,3.7,95.5,311.76,313.13,-0.44,Churned,2026-01-31,11,2739
ECO01645,2026-05-09,Manufacturing,Canada,Small,37,Professional,99,Monthly,Organic Search,16,9.5,3.8,94.6,2543.03,2239.84,11.92,Active,,4,396
ECO01646,2025-10-19,Retail,Germany,Medium,207,Professional,99,Monthly,Organic Search,16,9.2,3.1,89.1,7687.98,7621.47,0.87,Active,,11,1089
ECO01647,2026-05-01,Manufacturing,USA,Small,69,Business,249,Annual,LinkedIn,20,7.2,2.2,82.9,4610.68,4158.42,9.81,Active,,4,996
ECO01648,2024-04-25,Logistics,Germany,Micro,13,Business,249,Monthly,LinkedIn,15,6.2,2.5,83.9,644.71,657.33,-1.96,Churned,2024-07-31,4,996
ECO01649,2025-11-01,Hospitality,Australia,Medium,121,Professional,99,Monthly,Outbound Sales,20,8.8,3.1,87.8,4726.99,4990.2,-5.57,Active,,10,990
ECO01650,2024-03-02,Retail,UK,Small,32,Starter,39,Monthly,Referral,17,11.2,4.3,94.4,1174.62,1067.98,9.08,Churned,2025-06-30,16,624
ECO01651,2026-04-17,Manufacturing,UK,Medium,289,Business,249,Monthly,Referral,11,8.8,4.0,93.7,20301.74,18860.22,7.1,Active,,5,1245
ECO01652,2024-02-08,Education,Australia,Medium,113,Professional,99,Monthly,Outbound Sales,19,11.4,3.7,93.8,4175.78,3630.13,13.07,Churned,2025-12-31,23,2277
ECO01653,2025-11-04,Healthcare,Australia,Small,73,Starter,39,Monthly,Organic Search,21,10.3,3.9,91.3,2973.53,2608.8,12.27,Churned,2026-05-31,7,273
ECO01654,2025-01-09,Logistics,France,Small,56,Professional,99,Annual,Paid Search,16,11.0,4.0,94.8,2982.76,3177.0,-6.51,Active,,20,1980
ECO01655,2025-08-19,Retail,UK,Small,41,Starter,39,Monthly,Partner,15,10.3,3.4,85.9,1406.11,1418.65,-0.89,Churned,2026-02-28,7,273
ECO01656,2025-12-22,Manufacturing,UK,Large,750,Business,249,Annual,Referral,10,9.0,3.3,88.4,53207.99,49922.29,6.18,Active,,9,2241
ECO01657,2026-01-05,Manufacturing,UK,Large,541,Starter,39,Monthly,LinkedIn,16,9.8,3.4,89.7,37117.88,38594.51,-3.98,Active,,8,312
ECO01658,2025-11-09,Professional Services,Germany,Large,1142,Business,249,Monthly,Paid Search,20,12.3,3.7,92.8,34280.91,30956.7,9.7,Active,,10,2490
ECO01659,2025-07-05,Professional Services,Germany,Small,75,Business,249,Annual,Referral,23,10.7,4.0,92.7,2404.14,2221.74,7.59,Active,,14,3486
ECO01660,2025-02-04,Hospitality,UK,Micro,19,Professional,99,Monthly,Outbound Sales,23,10.6,3.8,93.9,881.68,727.23,17.52,Churned,2026-08-31,19,1881
ECO01661,2026-04-02,Technology,Netherlands,Medium,248,Starter,39,Monthly,Referral,21,8.6,2.2,82.1,7144.93,7038.4,1.49,Active,,5,195
ECO01662,2024-10-13,Retail,UK,Medium,99,Starter,39,Monthly,Paid Search,18,8.0,2.1,83.9,3794.64,3764.07,0.81,Active,,23,897
ECO01663,2025-11-15,Manufacturing,Germany,Large,447,Business,249,Monthly,Outbound Sales,23,11.0,4.5,95.8,27490.58,27946.8,-1.66,Churned,2026-02-28,4,996
ECO01664,2024-06-13,Hospitality,Netherlands,Micro,9,Professional,99,Annual,Referral,10,11.6,3.6,94.0,341.07,309.81,9.17,Active,,27,2673
ECO01665,2025-11-04,Hospitality,Germany,Micro,15,Starter,39,Monthly,Outbound Sales,26,11.5,4.0,95.6,579.94,572.31,1.32,Active,,10,390
ECO01666,2026-01-01,Technology,Germany,Medium,89,Professional,99,Monthly,LinkedIn,10,9.8,3.1,86.5,2713.29,2704.6,0.32,Active,,8,792
ECO01667,2025-05-21,Technology,Germany,Small,70,Starter,39,Monthly,Outbound Sales,10,11.2,4.1,95.2,2111.94,1848.01,12.5,Active,,16,624
ECO01668,2025-01-16,Technology,Germany,Micro,18,Starter,39,Annual,Organic Search,15,9.3,3.5,91.0,479.53,447.98,6.58,Churned,2026-01-31,13,507
ECO01669,2024-07-23,Hospitality,Australia,Medium,255,Professional,99,Monthly,LinkedIn,19,11.8,4.0,95.0,10767.54,10013.71,7.0,Active,,26,2574
ECO01670,2026-06-20,Technology,UK,Large,817,Business,249,Monthly,Referral,13,7.7,1.7,78.2,25616.58,26266.63,-2.54,Active,,3,747
ECO01671,2025-09-16,Hospitality,France,Medium,140,Professional,99,Annual,Paid Search,10,11.6,4.2,95.2,5810.83,5708.39,1.76,Active,,12,1188
ECO01672,2024-08-25,Retail,Germany,Medium,263,Starter,39,Annual,Paid Search,5,11.2,3.4,92.6,9425.16,9108.66,3.36,Active,,25,975
ECO01673,2026-04-06,Hospitality,India,Micro,12,Professional,99,Monthly,LinkedIn,21,7.8,3.8,86.7,563.42,581.68,-3.24,Active,,5,495
ECO01674,2025-03-11,Manufacturing,UK,Micro,8,Professional,99,Annual,Outbound Sales,18,12.2,4.2,94.8,509.82,473.63,7.1,Active,,18,1782
ECO01675,2026-07-02,Hospitality,UK,Small,42,Professional,99,Monthly,Paid Search,5,7.5,3.5,89.8,1864.96,1751.5,6.08,Active,,2,198
ECO01676,2026-03-16,Manufacturing,France,Medium,243,Professional,99,Monthly,Referral,20,9.7,3.2,87.9,18297.12,16909.63,7.58,Active,,6,594
ECO01677,2024-12-18,Hospitality,Germany,Medium,190,Professional,99,Monthly,Referral,14,12.0,4.0,94.2,9344.66,8150.2,12.78,Active,,21,2079
ECO01678,2024-04-02,Retail,Canada,Small,72,Starter,39,Monthly,LinkedIn,21,11.4,3.5,93.3,2318.32,2225.91,3.99,Churned,2025-03-31,12,468
ECO01679,2025-10-11,Retail,France,Medium,99,Professional,99,Monthly,Partner,15,12.4,3.8,92.1,3915.31,3660.48,6.51,Active,,11,1089
ECO01680,2026-05-23,Logistics,Netherlands,Small,20,Business,249,Monthly,Outbound Sales,19,9.5,2.5,87.4,953.45,976.37,-2.4,Active,,4,996
ECO01681,2026-02-17,Professional Services,Germany,Micro,8,Starter,39,Monthly,Organic Search,28,10.9,3.0,92.1,259.55,263.67,-1.59,Active,,7,273
ECO01682,2024-12-13,Manufacturing,UK,Medium,237,Starter,39,Monthly,LinkedIn,12,9.2,2.8,86.2,15909.37,15270.44,4.02,Active,,21,819
